FlowID,Type,Src,Dst,FlowSize,FCT,Slowdown,Xput
104,0,4,11,8760,841141,312.81,100.00
1766,0,48,18,65704,1428899,145.72,100.00
1544,0,47,49,4933344,2150024,3.48,60.66
1828,0,59,41,9265160,2089869,1.80,95.18
1181,0,4,61,27744,899189,177.67,34.38
1365,0,26,52,1715504,1567857,7.26,99.26
757,0,27,40,1245384,2126278,13.52,98.91
443,0,23,59,1922824,1212632,5.01,100.00
494,0,26,12,17520,1307342,345.49,85.68
1426,0,27,22,20440,2113860,509.49,99.96
1356,0,5,26,3847104,2368719,4.91,94.15
849,0,26,25,35040,1334947,223.46,55.24
1686,0,26,18,8760,836324,311.02,71.38
53,0,17,24,1984144,2233407,8.95,100.00
518,0,57,30,12878664,2393229,1.49,77.12
967,0,17,44,8760,2230342,829.43,100.00
720,0,40,38,735840,1406291,15.03,100.00
1322,0,46,8,2527264,918753,2.89,47.44
652,0,50,49,4044200,1734663,3.42,50.95
1171,0,55,63,1074560,856511,6.30,48.14
244,0,5,41,953384,2420952,20.05,98.59
754,0,57,14,8760,2288016,850.88,14.54
1607,0,57,13,8760,2304319,856.94,38.65
1844,0,17,40,767960,2129844,21.82,100.00
1780,0,23,14,833664,1331347,12.58,69.14
1687,0,12,45,8792120,1924088,1.75,92.14
1790,0,22,54,3993104,2219135,4.43,96.76
1393,0,23,7,175200,1354309,57.64,100.00
1033,0,12,61,23360,1842498,408.17,36.34
75,0,48,50,2518504,1729338,5.47,100.00
1066,0,41,0,8311784,2493934,2.40,81.29
512,0,48,59,8760,1692704,629.49,100.00
421,0,12,52,14600,1771146,518.03,100.00
1130,0,12,21,16064,1762278,489.39,100.00
1093,0,51,25,3181344,1156547,2.90,100.00
847,0,51,23,11680,1117624,365.95,100.00
354,0,34,61,3241200,2380734,5.85,99.47
267,0,34,11,13144,2077891,642.12,100.00
1055,0,5,31,1483360,2580784,13.80,99.84
924,0,23,51,778184,1433653,14.50,100.00
1898,0,54,35,8009560,1489222,1.49,99.81
535,0,46,17,2016264,1115233,4.40,99.35
1350,0,43,27,2718520,1919218,5.62,76.21
1970,0,57,19,1895080,2389694,10.02,100.00
1408,0,40,54,817600,1667731,16.07,67.13
1358,0,59,38,3431000,2561777,5.95,91.76
1114,0,59,60,27744,2423903,478.94,87.16
1658,0,54,21,410264,1509427,28.55,96.83
1846,0,57,42,35040,2296347,384.39,27.12
1211,0,57,28,8760,2286804,850.43,100.00
1427,0,48,3,1715504,1823985,8.44,100.00
134,0,48,25,18984,1741100,439.01,100.00
1300,0,12,59,1770984,1908620,8.56,100.00
1716,0,54,25,52560,1527862,187.15,81.61
209,0,48,33,154760,1597149,76.28,100.00
843,0,34,24,1521320,2150831,11.22,100.00
235,0,54,44,20440,1398679,337.11,55.54
423,0,48,5,175200,1536054,65.38,100.00
636,0,57,9,604440,2303900,29.86,100.00
1528,0,48,27,14600,1440486,421.32,71.09
490,0,47,63,1893624,2480228,10.41,91.70
361,0,47,23,32120,2219944,395.78,100.00
1888,0,48,27,26280,1338433,274.33,56.22
195,0,41,56,1896544,3010018,12.61,62.64
1657,0,41,6,281784,2742128,74.48,100.00
839,0,41,30,8760,2712106,1008.59,100.00
344,0,41,11,8760,2438026,906.67,100.00
425,0,41,6,46720,2291151,308.20,100.00
1345,0,41,28,39424,2261352,346.78,100.00
963,0,41,24,56944,2166783,248.74,100.00
1251,0,41,43,26280,2061886,422.60,100.00
371,0,22,42,1816240,2627082,11.49,95.79
1681,0,22,53,8760,2456954,913.71,100.00
818,0,22,48,8760,2116600,787.13,100.00
1584,0,41,23,163520,1847295,83.84,100.00
504,0,25,56,7676680,2747705,2.86,99.85
1746,0,25,52,8760,2699265,1003.82,100.00
1191,0,57,42,67160,2443135,244.58,40.29
1739,0,25,63,77384,2675133,237.45,100.00
1317,0,3,20,6825504,2555305,2.99,100.00
1779,0,43,42,2175400,2243385,8.20,95.30
62,0,12,35,2296584,2127673,7.37,100.00
1347,0,4,10,6257560,1684406,2.15,100.00
1821,0,22,39,887680,2211795,19.65,100.00
1264,0,4,50,73000,1646430,153.60,100.00
603,0,22,4,24824,2203435,469.22,100.00
601,0,22,49,8760,2200791,818.44,100.00
1340,0,22,4,58400,2200859,247.45,100.00
1832,0,22,43,147464,2077282,103.73,100.00
231,0,12,46,42344,2100502,305.04,52.47
1522,0,56,63,6699944,3371888,4.02,65.90
795,0,25,45,1388464,2661777,15.20,100.00
177,0,27,15,5838544,2890897,3.95,99.48
646,0,25,51,8760,2594069,964.70,100.00
440,0,12,54,8760,2119920,788.37,20.32
543,0,25,42,18984,2553875,643.94,100.00
414,0,49,16,8739560,1602436,1.46,85.87
353,0,34,12,3194480,2473524,6.17,100.00
1924,0,23,46,1490664,1928387,10.26,52.16
1597,0,47,51,2903944,2588027,7.10,100.00
971,0,47,22,21904,2544086,587.41,100.00
1665,0,47,41,67160,2509876,251.26,100.00
1755,0,43,2,1606000,2072971,10.24,100.00
1699,0,25,54,45264,2499566,344.72,21.71
1059,0,47,27,55480,2355334,276.16,34.32
1841,0,25,5,26280,2440627,500.23,100.00
1007,0,25,2,8760,2419613,899.82,100.00
1374,0,6,1,23437384,3089324,1.05,100.00
1391,0,6,28,26280,2945267,603.66,56.22
845,0,52,61,15792824,3096569,1.57,78.37
59,0,52,17,26280,3074259,630.10,100.00
1548,0,23,48,1616224,2060780,10.12,100.00
1010,0,31,8,8967320,2975884,2.65,62.17
1582,0,25,42,1538840,2573737,13.27,100.00
1453,0,48,44,2068824,1945137,7.48,84.59
1870,0,47,26,438000,2493125,44.25,30.96
1434,0,48,10,73000,1943101,181.28,100.00
1447,0,48,11,8760,1923812,715.44,100.00
1694,0,41,31,4346424,2236558,4.10,100.00
1072,0,47,33,108040,2363141,156.51,89.20
1283,0,41,24,23360,2229678,493.95,100.00
1512,0,27,63,1776824,2956331,13.22,93.79
1103,0,17,40,6501384,3114081,3.82,100.00
1500,0,44,37,5990384,2263703,3.02,83.12
1094,0,6,54,1043904,3146400,23.82,80.83
286,0,6,25,8760,3029350,1126.57,68.18
1938,0,52,36,1779744,3269121,14.59,100.00
538,0,6,40,8760,2850345,1060.00,38.65
932,0,3,40,2315560,2912250,10.01,100.00
1884,0,3,36,49640,2868715,367.83,100.00
1906,0,3,13,73000,2901659,270.70,38.53
7,0,11,27,20511544,3791815,1.48,99.56
1395,0,11,43,8760,3561862,1324.60,100.00
560,0,17,37,77384,3040137,269.85,58.31
1102,0,12,28,3817904,2540294,5.31,100.00
79,0,17,0,26280,3010028,616.94,100.00
997,0,59,34,5590344,3323911,4.75,99.64
1932,0,12,13,8760,2458206,914.17,39.07
1777,0,12,41,45264,2406711,331.91,100.00
501,0,34,53,4263200,3001054,5.61,100.00
1857,0,34,23,8760,2889302,1074.49,100.00
1950,0,34,43,26280,2401880,492.29,100.00
36,0,11,25,713944,3611971,39.76,100.00
1787,0,34,51,23360,2405232,532.84,100.00
959,0,27,22,932944,3125707,26.44,56.71
201,0,27,38,8760,3089687,1149.01,100.00
887,0,27,4,8760,3033168,1127.99,100.00
669,0,44,40,858480,2298274,21.10,98.52
1164,0,27,21,65704,2841073,289.73,100.00
1791,0,44,14,36504,2289848,371.97,99.20
14,0,44,12,42344,2252948,327.18,76.94
1379,0,41,63,1725720,2397093,11.03,95.89
1726,0,12,16,1547600,2543596,13.04,100.00
1110,0,30,13,3812064,3728441,7.80,100.05
846,0,30,51,10224,3578044,1246.27,100.00
142,0,57,6,7834360,3096057,3.16,100.00
840,0,11,52,1598704,3672108,18.23,100.00
593,0,11,29,8760,3651724,1358.02,100.00
310,0,48,56,3714240,2365175,5.08,100.00
552,0,6,22,2727280,2972357,8.68,98.96
1628,0,57,5,386904,3059752,61.25,96.36
481,0,57,29,26280,2935428,601.65,67.33
1883,0,9,26,14772280,2924735,1.58,99.69
497,0,6,34,375224,2899874,59.80,98.92
1759,0,9,62,67160,2659227,266.22,100.00
584,0,9,57,23360,2490283,551.68,53.30
1742,0,12,11,1673160,2755141,13.07,100.00
185,0,57,51,712480,2865868,31.61,98.11
1321,0,12,7,56944,2710626,311.17,100.00
741,0,12,57,73000,2685121,250.50,41.75
1872,0,12,21,8760,2619359,974.10,100.00
1915,0,31,18,6019584,3668757,4.87,99.74
913,0,31,33,42344,3641053,528.76,100.00
178,0,17,7,4782960,3608041,6.02,100.00
131,0,17,54,8760,3019566,1122.93,100.00
355,0,23,49,3318584,2873384,6.90,97.70
763,0,25,10,6704320,2864521,3.41,100.00
626,0,23,55,42344,2857373,414.95,100.00
224,0,43,47,8541000,3094915,2.89,100.00
608,0,23,52,65704,2848417,290.48,100.00
256,0,23,37,8760,2816366,1047.37,58.06
1176,0,23,20,8760,2788832,1037.13,100.00
1509,0,47,37,3917184,2834861,5.77,84.28
1357,0,3,42,5756784,3599494,4.99,100.00
1265,0,17,51,696424,3061088,34.53,100.00
1609,0,27,57,4600464,3426884,5.94,100.00
471,0,30,50,3591600,4001436,8.88,100.00
1745,0,27,5,56944,3391177,389.30,100.00
1887,0,30,57,121184,3958543,236.46,90.15
1054,0,56,49,5445800,4544242,6.66,71.73
64,0,49,63,3793080,2884202,6.06,75.30
1940,0,60,46,21231320,3644588,1.37,86.33
1079,0,11,4,4412120,4054142,7.33,100.00
685,0,60,44,21904,3556555,821.19,100.00
73,0,56,59,37960,4497996,709.58,19.43
1011,0,60,47,45264,3183319,439.02,100.00
260,0,60,43,21904,3168794,731.65,100.00
1813,0,11,48,186880,3954166,158.46,100.00
806,0,11,43,8760,3849826,1431.69,100.00
210,0,60,55,71544,2942176,279.25,100.00
166,0,11,5,8760,3818547,1420.06,47.16
485,0,27,52,1608920,3477217,17.15,100.00
1993,0,27,57,36504,3460225,562.09,74.04
736,0,27,26,18984,3389536,854.65,100.00
1242,0,9,2,4571264,3051097,5.32,100.00
1263,0,43,17,2733120,3367930,9.81,100.00
799,0,31,6,4050040,3484707,6.86,100.00
1390,0,31,21,14600,3360669,982.94,100.00
723,0,31,54,8760,3346666,1244.58,100.00
342,0,11,1,1347584,3866748,22.74,100.00
1655,0,42,13,22197840,4237915,1.53,99.86
1728,0,11,30,690584,3857375,43.88,100.00
1885,0,3,50,4003320,4094447,8.16,100.00
1965,0,30,34,3670440,4310008,9.36,100.00
1784,0,3,1,21904,4089794,944.31,100.00
1943,0,3,26,40880,4093434,610.60,100.00
1454,0,30,27,670144,4298755,50.36,100.00
1914,0,11,3,1166544,3912527,26.54,100.00
1235,0,3,10,600064,4093876,53.44,100.00
827,0,11,3,64240,3847532,399.79,100.00
834,0,3,19,8760,3990088,1483.86,28.40
1750,0,31,12,2682024,3666643,10.89,100.00
1067,0,31,51,125560,3669251,212.23,100.00
1456,0,30,34,1388464,4371107,24.96,100.00
250,0,30,47,8760,3574269,1329.22,100.00
722,0,3,38,2007504,3960187,15.68,100.00
1272,0,3,12,13144,3830619,1183.75,100.00
1593,0,3,53,24824,3810090,811.35,100.00
530,0,3,27,24824,3753596,799.32,100.00
647,0,14,24,5237024,5592683,8.52,100.17
1550,0,27,59,4450080,4124734,7.39,90.88
1428,0,27,11,8760,4089604,1520.86,100.00
345,0,56,19,3518600,5339834,12.10,100.00
767,0,27,21,24824,3992719,850.24,100.00
1554,0,56,14,17520,5340809,1411.42,100.00
980,0,56,26,132864,5300875,291.24,100.00
1145,0,56,53,46720,5249684,706.17,100.00
1555,0,3,52,1211800,3885401,25.38,100.00
343,0,56,15,40880,5212905,777.58,100.00
154,0,42,5,3810600,4677153,9.79,87.32
1405,0,17,19,5701304,4134349,5.79,100.00
534,0,41,15,13576544,4083390,2.40,100.00
1630,0,56,31,1197200,5278208,34.90,100.00
1474,0,22,59,5171320,4603416,7.10,91.45
1342,0,22,0,8760,4477044,1664.95,38.65
1339,0,56,19,373760,5300075,109.70,100.00
639,0,56,28,8760,5178121,1925.67,100.00
1381,0,42,45,2122840,4930633,18.47,100.00
213,0,14,10,3308360,5964932,14.37,100.00
1845,0,42,12,23360,4868079,1078.44,100.00
115,0,42,52,16064,4691458,1302.82,100.00
384,0,42,47,55480,4538965,532.18,100.00
1124,0,42,48,296384,4527806,117.18,100.00
574,0,42,16,35040,4455998,745.90,100.00
1208,0,11,63,7031360,4636267,5.27,100.00
106,0,11,6,8760,4553429,1693.35,68.18
1871,0,34,0,15963640,4430208,2.22,100.00
1581,0,20,0,3714240,5050132,10.84,100.24
1170,0,58,14,2879120,4615523,12.77,67.50
92,0,38,29,6098424,6371614,8.34,72.12
1698,0,11,45,4780040,5145097,8.59,99.22
1217,0,22,11,7627040,5259194,5.51,100.00
1455,0,20,59,5749480,5553776,7.71,94.16
919,0,20,51,67160,5431301,543.73,100.00
668,0,20,18,1100840,5447970,39.14,100.00
151,0,20,15,140160,5386270,281.80,100.00
729,0,59,28,26976424,6530117,1.94,99.90
1923,0,0,8,3747824,6785722,14.44,100.26
1552,0,20,30,1903840,5607443,23.41,100.00
369,0,57,61,24590784,5832848,1.90,99.79
318,0,59,16,1296480,6726790,41.10,78.58
575,0,59,56,33584,6683455,1154.11,100.00
1981,0,59,3,35040,6345785,1062.23,48.75
941,0,3,44,7710264,5864589,6.07,100.00
866,0,38,40,8743944,7604265,6.95,98.17
246,0,10,23,5269144,7704828,11.67,100.25
1866,0,10,12,410264,7746048,146.49,100.00
1588,0,10,13,40880,7688888,1146.91,100.00
776,0,10,28,8760,7661898,2849.35,100.00
1015,0,10,49,908120,7856503,68.25,96.99
814,0,10,8,43800,7464170,1055.90,100.00
398,0,10,13,24824,7452146,1586.91,100.00
907,0,10,50,68624,7250549,712.86,100.00
630,0,10,9,8760,6946430,2583.28,100.00
1004,0,10,3,37960,6905847,1089.42,48.12
467,0,10,42,200024,6829431,256.78,100.00
72,0,10,0,96360,6775731,496.79,100.00
898,0,10,5,18984,6749598,1701.87,100.00
1105,0,14,16,13989720,7790188,4.45,99.27
1627,0,14,10,11680,7776941,2546.48,100.00
453,0,10,2,71544,6716666,637.50,100.00
1619,0,10,63,52560,6556580,803.11,100.00
1566,0,14,24,77384,7757939,688.62,100.00
1977,0,10,19,8760,6497845,2416.45,100.00
1643,0,14,16,30664,7607743,1402.09,100.00
1136,0,14,23,40880,7586423,1131.63,100.00
1934,0,57,48,5467704,6456195,9.42,100.00
74,0,59,19,4866184,6948443,11.39,100.00
206,0,59,58,1068720,6996548,51.76,100.00
882,0,59,20,8760,6980015,2595.77,100.00
367,0,59,6,49640,6733992,863.44,100.00
331,0,10,37,3108344,6888710,17.66,100.00
528,0,38,15,6298440,8042517,10.19,100.00
316,0,10,0,671600,6921970,80.92,100.00
1276,0,14,40,4505560,8117078,14.37,100.00
711,0,19,14,6066304,8407349,11.06,86.12
1162,0,19,29,17520,8339466,2203.88,100.00
688,0,19,40,724160,8376256,90.93,100.00
220,0,56,3,24751384,8136859,2.63,100.00
718,0,56,53,369384,8153140,170.69,100.00
936,0,63,44,26820200,7420704,2.21,92.66
1622,0,63,10,8760,7407470,2754.73,100.00
1851,0,38,28,5458944,8689235,12.70,100.00
112,0,38,6,37960,7946321,1253.56,100.00
460,0,38,0,8760,7948729,2956.02,38.65
1641,0,14,0,4861800,8717314,14.31,100.00
1778,0,14,16,21904,8698632,2008.46,100.00
125,0,14,6,8760,8691043,3232.07,100.00
1894,0,19,10,4396064,8689085,15.77,100.00
1056,0,0,52,17569640,8971961,4.08,100.00
1715,0,0,48,30664,8844435,1630.01,100.00
628,0,19,22,862864,8506860,77.72,100.00
1727,0,19,23,23360,8380105,1856.47,100.00
625,0,19,39,8760,8371270,3113.15,100.00
651,0,38,42,4622360,8429523,14.55,100.00
1257,0,38,56,8760,8369202,3112.38,100.00
699,0,56,60,6152440,8780091,11.39,100.00
28,0,56,52,1086240,8907116,64.84,100.00
1868,0,56,25,62784,8914982,944.28,100.00
100,0,19,31,3204704,8711147,21.66,100.00
1798,0,56,29,8760,8899015,3309.41,100.00
823,0,56,59,56944,8808370,1011.18,100.00
1042,0,14,6,6717464,9321303,11.08,100.00
1942,0,14,52,8760,9222389,3429.67,100.00
949,0,0,10,4813624,9432735,15.64,100.00
698,0,0,57,8760,9152702,3403.76,100.00
540,0,19,13,2039624,8863435,34.55,100.00
1270,0,14,3,1708200,9395277,43.67,100.00
1006,0,5,46,3314200,9922997,23.86,100.45
1713,0,5,18,115344,9912896,619.13,100.00
1106,0,38,20,5864824,9144591,12.45,100.00
663,0,38,33,61320,8960962,967.81,100.00
985,0,14,1,1159240,9648918,65.86,100.00
890,0,14,55,8760,9477764,3524.64,100.00
807,0,14,18,23360,9437261,2090.66,100.00
1316,0,0,51,3793080,9616332,20.21,100.00
27,0,0,49,10224,9566486,3332.11,100.00
707,0,14,4,43800,9154877,1295.07,100.00
1991,0,0,20,71544,9324292,884.99,100.00
251,0,14,4,24824,9163790,1951.40,40.17
910,0,0,62,8760,9257784,3442.84,100.00
1702,0,14,23,27744,8921141,1762.72,100.00
1137,0,29,49,9745504,10157932,8.33,94.15
573,0,29,54,246744,10191688,314.21,100.00
1436,0,29,14,8760,10029332,3729.76,100.00
1495,0,5,26,3946384,10406861,21.03,100.00
1467,0,5,18,52560,9913488,1214.29,100.00
445,0,5,30,58400,9822460,1104.39,100.00
860,0,14,11,1788504,9110022,40.46,100.00
554,0,29,0,1356344,10087923,58.95,100.00
1881,0,14,23,2682024,9430796,28.00,100.00
1240,0,19,4,9237424,9980585,8.63,100.00
1954,0,29,32,4387304,10550558,19.18,100.00
1747,0,29,52,8760,10539345,3919.43,100.00
1805,0,38,44,7505864,9749804,10.37,100.00
788,0,29,14,1007400,10262113,80.48,100.00
1132,0,29,47,75920,10253057,925.03,100.00
911,0,29,43,32120,9949583,1773.86,100.00
257,0,5,39,8557064,10837458,10.12,100.00
1595,0,19,61,4070480,10479467,20.53,100.00
826,0,56,1,14303624,10659729,5.96,100.00
1017,0,19,1,8760,10203316,3794.46,100.00
150,0,5,35,119720,10854902,655.53,100.00
1639,0,56,6,915424,10623445,91.56,100.00
149,0,56,24,8760,10452981,3887.31,100.00
1663,0,29,28,3674824,10323587,22.40,100.00
1930,0,5,11,1112520,10815958,76.89,100.00
1268,0,5,51,1588480,11019177,55.05,100.00
920,0,5,3,8760,10959991,4075.86,100.00
477,0,5,40,509544,10900997,166.97,100.00
1816,0,6,5,10440464,11412888,8.73,100.14
1585,0,56,14,6318880,11223777,14.18,100.00
877,0,6,43,1733024,11425594,52.36,100.00
852,0,6,48,14600,11383663,3329.53,42.40
263,0,0,35,21340824,11789316,4.42,100.00
437,0,0,50,8760,11621205,4321.76,100.00
1504,0,0,15,74464,11596868,1063.84,100.00
1882,0,5,48,7781800,11894365,12.21,100.00
829,0,6,13,3341944,11765090,28.06,100.00
1969,0,5,37,3890904,12390322,25.39,100.00
1718,0,5,34,1706744,12497315,58.14,100.00
1946,0,5,7,6661984,13282068,15.92,100.00
1116,0,5,37,3985800,13782573,27.58,100.00
1128,0,5,4,37960,13762713,2171.12,100.00
1515,0,5,45,2480544,13994464,44.90,100.00
794,0,33,49,7377384,17637424,19.09,76.66
435,0,33,58,4090920,18109466,35.30,100.00
1861,0,33,6,170824,18079846,787.93,100.00
1048,0,33,56,1268744,18253440,113.95,81.34
548,0,33,34,21904,17718591,4091.11,100.00
704,0,33,22,1535920,17872365,92.32,100.00
71,0,33,43,1632280,17590254,85.54,100.00
1523,0,33,51,3175504,17990891,45.14,100.00
1925,0,33,12,2833864,18203984,51.16,100.00
1902,0,33,29,48184,17872319,2346.68,100.00
1398,0,8,20,23197944,22659544,7.81,100.19
793,0,8,9,48184,22540037,2959.56,100.00
350,0,8,2,96360,22518686,1651.05,100.00
212,0,8,21,27744,22393935,4424.80,100.00
1284,0,8,33,55480,22310537,2615.84,100.00
103,0,8,42,7082464,23123328,26.07,100.00
539,0,8,20,45264,23001118,3172.13,100.00
1220,0,8,41,8495744,23973950,22.54,100.00
181,0,8,57,27744,23916113,4725.57,100.00
1440,0,8,46,91984,23745890,1813.91,100.00
1373,0,8,44,2312640,24015441,82.62,100.00
1823,0,2,8,12712224,28064658,17.64,99.55
1021,0,2,16,8444640,29153458,27.58,99.98
2,0,2,48,48184,29008864,3808.94,100.00
1299,0,2,3,75920,28989660,2615.45,100.00
886,0,2,51,1297944,29108963,177.67,100.00
1975,0,2,57,45264,29053812,4006.87,100.00
1717,0,2,41,3009064,29411815,77.87,100.00
156,0,2,8,931480,29446565,249.49,100.00
1806,0,2,15,70080,29435651,2842.93,100.00
393,0,2,58,1649800,29252520,140.76,100.00
1735,0,2,13,8760,29197189,10858.01,100.00
205,0,15,63,3312744,31176052,75.00,101.86
360,0,15,46,108040,31168727,2064.29,100.00
1446,0,15,51,156224,31163006,1475.45,100.00
1141,0,15,17,255504,31194273,930.31,100.00
324,0,15,4,68624,31164339,3064.04,100.00
770,0,2,32,17070320,31327110,14.67,100.00
215,0,15,13,1997280,31381099,124.90,100.00
1994,0,15,5,18984,31320493,7897.25,100.00
1412,0,15,2,67160,31321895,3135.64,100.00
462,0,2,27,880384,31373967,281.03,100.00
1144,0,15,13,33584,31299284,5404.82,100.00
472,0,15,21,876000,31343013,282.13,100.00
708,0,15,13,8760,31312219,11644.56,100.00
1731,0,15,39,52560,31222838,3824.45,100.00
1233,0,2,30,2993000,31736027,84.47,100.00
1410,0,2,62,84680,31734686,2605.69,100.00
559,0,2,54,26280,31547467,6465.97,100.00
1041,0,2,1,18984,31467718,7934.37,100.00
947,0,2,25,17520,31461482,8314.35,100.00
1507,0,4,59,7250360,31174974,34.34,100.81
368,0,2,17,8760,31274666,11630.59,100.00
80,0,4,54,2417760,31402994,103.36,100.00
19,0,2,53,3578464,31674825,70.56,100.00
1348,0,2,4,24824,31626377,6734.75,100.00
356,0,15,7,6772944,32065885,37.80,100.00
58,0,15,11,1962240,32229675,130.55,100.00
526,0,15,42,186880,32233606,1291.72,100.00
1449,0,2,51,5548000,32243543,46.39,100.00
1234,0,15,44,5666264,32918091,46.37,100.00
1949,0,15,52,49640,32790433,4204.44,100.00
737,0,15,5,26280,32789103,6720.46,100.00
570,0,15,31,4085080,33235201,64.88,100.00
1273,0,16,23,7924880,40549459,40.87,93.04
255,0,16,8,55480,40553489,4754.78,100.00
1089,0,16,5,59864,40557616,4468.67,100.00
269,0,16,39,26280,40430112,8286.56,100.00
1071,0,16,47,8760,40335590,15000.22,100.00
97,0,16,59,8760,40311155,14991.13,100.00
868,0,16,57,1820624,40340249,176.03,100.00
1122,0,16,26,8760,40118056,14919.32,100.00
896,0,16,63,8760,40017770,14882.03,100.00
1892,0,16,1,13144,39793973,12297.27,100.00
1310,0,16,3,8760,39611556,14730.96,100.00
306,0,16,55,576704,39567831,537.02,100.00
1959,0,50,44,8330760,46487742,44.57,86.76
1596,0,50,7,1359264,46602943,271.74,100.00
746,0,50,45,61320,46154427,4984.82,100.00
1908,0,52,59,20178664,47320750,18.75,96.96
1282,0,50,47,2427984,46399418,152.08,100.00
835,0,52,53,20257504,49676330,19.61,100.00
1301,0,52,54,20440,49401031,11906.73,100.00
339,0,52,32,21904,49344153,11393.25,100.00
401,0,52,6,5193224,49833819,76.58,100.00
1109,0,52,25,3504000,50253424,114.32,100.00
221,0,52,0,65704,49973837,5096.25,100.00
407,0,52,0,46720,49855764,6706.45,100.00
1160,0,52,36,23360,49793507,11030.91,100.00
633,0,52,36,8760,49783039,18513.59,100.00
1386,0,24,8,25887264,70696785,21.84,99.04
491,0,24,4,13144,70682909,21842.68,100.00
613,0,24,1,5066200,71195680,112.14,100.00
1161,0,24,45,8760,71179385,26470.58,100.00
777,0,24,8,851184,71240781,659.69,100.00
1346,0,24,18,8760,70953570,26386.60,100.00
695,0,32,0,24808320,89352190,28.80,96.07
463,0,32,31,24824,89013390,18955.15,100.00
1415,0,32,41,1300864,89072666,542.46,100.00
1830,0,32,31,2420680,89219912,293.31,100.00
1858,0,32,45,70080,88998480,8595.56,100.00
624,0,1,47,15297880,90329515,47.20,101.18
1789,0,1,43,8760,90315151,33586.89,100.00
1014,0,32,14,2938984,89324542,242.09,100.00
1939,0,32,11,55480,89222533,10461.08,100.00
1424,0,32,36,74464,89099119,8173.48,100.00
328,0,1,21,830744,90377087,857.17,100.00
1563,0,32,50,354784,89096657,1939.37,100.00
833,0,1,5,3349240,90596783,215.58,100.00
758,0,1,48,24824,90413377,19253.27,100.00
240,0,1,10,68624,90374892,8885.55,100.00
1801,0,1,60,1408904,90348688,508.42,100.00
1647,0,1,28,58400,90259175,10148.32,100.00
1074,0,1,61,23360,90134416,19967.75,100.00
587,0,1,9,237984,90013245,2872.06,100.00
716,0,1,56,36504,89896171,14603.02,100.00
302,0,62,14,24252064,169772015,55.97,85.90
671,0,62,45,1830840,169998727,737.68,100.00
26,0,62,60,8760,169947775,63201.11,100.00
1486,0,62,5,181040,169948682,7015.72,100.00
1909,0,62,49,1068720,170084875,1258.17,100.00
65,0,62,9,65704,170051638,17341.59,100.00
459,0,62,57,586920,169953706,2267.29,100.00
411,0,62,41,376680,169755585,3487.24,100.00
219,0,62,13,73000,169748771,15836.25,100.00
394,0,62,18,9082664,170677680,150.12,100.00
1013,0,62,33,14600,170652297,49912.93,100.00
901,0,62,53,39424,170619476,26164.62,100.00
1705,0,62,18,58400,170517606,19172.21,100.00
1696,0,62,38,1166544,170526980,1156.81,100.00
1135,0,62,8,8760,170507530,63409.27,100.00
1890,0,21,37,24920744,183362188,58.83,101.42
1052,0,21,55,51104,183197088,22954.15,100.00
1123,0,21,40,23360,183108846,40564.65,100.00
1414,0,21,39,2756480,183260363,529.42,100.00
555,0,21,7,3993104,183763754,366.99,100.00
1267,0,21,23,889144,183666087,1629.17,100.00
1579,0,28,48,29179560,214231291,58.71,97.91
1046,0,28,31,56944,214222212,24592.15,98.87
622,0,28,27,18984,214279856,54029.21,96.66
581,0,28,16,36504,214273910,34807.33,98.23
1355,0,28,59,8760,214151569,79639.85,100.00
1601,0,28,11,24824,214121345,45596.54,100.00
956,0,28,23,8760,214096454,79619.36,100.00
791,0,28,12,3867544,214438699,442.11,100.00
950,0,28,41,21904,214220183,49462.06,100.00
468,0,28,10,982584,214205440,1721.69,100.00
308,0,28,33,8760,213330746,79334.60,100.00
1439,0,13,29,6225440,228718808,293.31,99.02
631,0,13,48,46720,228700955,30764.19,100.00
239,0,13,14,13050944,230120595,140.92,100.00
1325,0,13,47,43800,230123512,32553.90,100.00
1394,0,13,28,4077784,230552584,450.90,100.00
599,0,13,34,4793184,231045291,384.60,100.00
420,0,13,32,8760,230902128,85869.14,100.00
894,0,13,19,1770984,231055184,1036.28,100.00
1852,0,13,32,59864,231039649,25456.11,100.00
1572,0,13,57,48184,230967910,30326.67,100.00
801,0,13,44,35040,230716177,38620.05,100.00
1143,0,13,11,931480,230752575,1955.05,100.00
1245,0,13,28,8760,230541317,85734.96,100.00
1166,0,40,37,7498560,252361619,268.78,93.08
981,0,40,0,55480,252024505,29549.13,100.00
978,0,35,61,25431744,377277738,118.62,96.13
798,0,35,11,9400944,378386458,321.56,100.00
701,0,35,39,1933040,378177614,1554.85,100.00
304,0,35,19,71544,377997988,35876.80,100.00
5,0,35,1,46720,377926908,50837.63,100.00
1279,0,35,46,58400,377600978,42455.70,100.00
