FlowID,FlowType,Src,Dst,FlowSize,Create,NotifTime,GrantTime,Start,Finish,FCT,Slowdown,Xput
326,3,12,41,5840,44841,44841,206412,206413,207175,162334,213.04,100.00
1353,2,64,93,5840,206413,77161,206412,206413,207175,762,1.00,100.00
1354,2,64,58,5840,207160,101753,207159,207160,207922,762,1.00,100.00
527,3,47,41,5840,83588,83588,207165,207166,207928,124340,163.18,100.00
1355,2,64,86,5840,207907,126491,207906,207907,208669,762,1.00,100.00
1356,2,88,41,5840,207913,87159,207912,207913,208675,762,1.00,100.00
781,3,64,126,5840,126745,126745,208653,208654,209416,82671,108.49,100.00
1357,2,64,39,5840,209401,130090,209400,209401,210163,762,1.00,100.00
1048,2,30,57,1568040,17712,17678,17711,17712,213771,196059,1.00,100.00
368,3,30,51,5840,51623,51623,213743,213744,214506,162883,213.76,100.00
283,3,130,57,5840,39485,39485,213743,213744,214506,175021,229.69,100.00
403,3,31,136,1239544,59763,59763,59796,59797,214783,155020,1.00,100.00
1359,2,30,11,5840,214491,106982,214490,214491,215253,762,1.00,100.00
1358,2,19,57,5840,214491,45922,214490,214491,215253,762,1.00,100.00
508,3,8,136,5840,79460,79460,214769,214770,215532,136072,178.57,100.00
412,3,30,57,5840,61717,61717,215237,215238,216000,154283,202.47,100.00
513,3,26,136,5840,80311,80311,215521,215522,216284,135973,178.44,100.00
792,3,31,70,14600,129086,129086,214767,214768,216625,87539,47.14,100.00
517,3,16,57,5840,81298,81298,215990,215991,216753,135455,177.76,100.00
1360,2,21,136,5840,216271,94883,216270,216271,217033,762,1.00,100.00
872,3,31,118,5840,142433,142433,216609,216610,217372,74939,98.35,100.00
148,3,2,8,1562200,22110,22110,22143,22144,217470,195360,1.00,100.00
1361,2,69,57,5840,216738,104718,216737,216738,217500,762,1.00,100.00
1362,2,97,136,5840,217018,103443,217017,217018,217780,762,1.00,100.00
390,3,81,40,505160,57214,57214,154824,154825,218002,160788,2.55,100.00
165,3,21,8,5840,23701,23701,217454,217455,218217,194516,255.27,100.00
1363,2,115,57,5840,217485,131586,217484,217485,218247,762,1.00,100.00
1364,2,20,136,5840,217769,122318,217768,217769,218531,762,1.00,100.00
58,3,16,40,5840,8689,8689,217993,217994,218756,210067,275.68,100.00
642,3,2,94,10224,101287,101287,217451,217452,218762,117475,89.74,100.00
121,3,78,16,1603080,18353,18353,18386,18387,218819,200466,1.00,100.00
294,3,63,8,5840,40757,40757,218201,218202,218964,178207,233.87,100.00
462,3,140,45,1186984,70886,70886,70919,70920,219347,148461,1.00,100.00
775,3,21,40,5840,125647,125647,218744,218745,219507,93860,123.18,100.00
1367,2,69,16,5840,218797,39363,218796,218797,219559,762,1.00,100.00
917,3,133,135,553344,150817,150817,150850,150851,220057,69240,1.00,100.00
716,3,140,118,5840,113424,113424,219326,219327,220089,106665,139.98,100.00
846,3,100,40,5840,137929,137929,219491,219492,220254,82325,108.04,100.00
912,3,25,10,565024,149564,149564,149597,149598,220258,70694,1.00,100.00
1368,2,104,45,7304,219327,95498,219326,219327,220272,945,1.00,100.00
1369,2,90,16,5840,219544,101578,219543,219544,220306,762,1.00,100.00
938,3,133,132,5840,154355,154355,220040,220041,220804,66449,87.20,100.00
1370,2,121,135,5840,220044,157115,220043,220044,220806,762,1.00,100.00
857,3,140,11,5840,140084,140084,220073,220074,220836,80752,105.97,100.00
913,3,119,10,5840,150042,150042,220242,220243,221005,70963,93.13,100.00
483,3,25,42,5840,75363,75363,220242,220243,221005,145642,191.13,100.00
750,3,132,45,5840,120936,120936,220256,220257,221019,100083,131.34,100.00
626,3,104,16,11680,98637,98637,220290,220291,221783,123146,82.54,100.00
1371,2,140,31,8760,220821,144309,220820,220821,221948,1127,1.00,100.00
832,3,132,16,5840,136171,136171,221767,221768,222530,86359,113.33,100.00
1372,2,140,131,5840,221933,148815,221932,221933,222695,762,1.00,100.00
1373,2,119,16,5840,222515,159042,222514,222515,223277,762,1.00,100.00
864,3,75,45,18984,140901,140901,221003,221004,223409,82508,34.32,100.00
1140,2,142,53,1432264,44594,44560,44593,44594,223678,179084,1.00,100.00
289,3,142,87,5840,40235,40235,223662,223663,224425,184190,241.72,100.00
271,3,56,53,5840,37778,37778,223664,223665,224427,186649,244.95,100.00
1374,2,142,45,5840,224412,81577,224411,224412,225174,762,1.00,100.00
520,3,120,53,5840,82579,82579,224413,224414,225176,142597,187.14,100.00
1375,2,43,53,5840,225161,159209,225160,225161,225923,762,1.00,100.00
653,3,142,55,5840,102935,102935,225161,225162,225924,122989,161.40,100.00
778,3,40,37,801544,126228,126228,126268,126269,226497,100269,1.00,100.00
1376,2,142,101,5840,225913,123596,225912,225913,226675,762,1.00,100.00
1377,2,38,37,5840,226481,127324,226480,226481,227243,762,1.00,100.00
956,3,40,128,5840,157380,157380,226480,226481,227243,69863,91.68,100.00
606,3,50,44,1049744,96071,96071,96104,96105,227363,131292,1.00,100.00
825,3,142,68,5840,134973,134973,226664,226665,227427,92454,121.33,100.00
1378,2,40,37,5840,227228,152408,227227,227228,227990,762,1.00,100.00
957,3,142,23,5840,157404,157404,227417,227418,228180,70776,92.88,100.00
907,3,50,111,7304,148675,148675,227341,227342,228287,79612,84.33,100.00
1380,2,50,128,5840,228272,156345,228271,228272,229034,762,1.00,100.00
1020,2,91,139,1810400,7269,7235,7268,7269,233620,226351,1.00,100.00
1381,2,91,130,5840,233605,99697,233604,233605,234367,762,1.00,100.00
76,3,35,139,5840,11912,11912,233604,233605,234367,222455,291.94,100.00
359,3,29,49,1467304,51007,51007,51040,51041,234504,183497,1.00,100.00
95,3,66,139,5840,15054,15054,234351,234352,235114,220060,288.79,100.00
1382,2,87,49,5840,234488,31634,234487,234488,235250,762,1.00,100.00
761,3,29,78,5840,123381,123381,234487,234488,235250,111869,146.81,100.00
1187,2,127,17,1315464,70954,5025,70953,70954,235443,164489,1.00,100.00
1383,2,69,139,5840,235101,16780,235100,235101,235863,762,1.00,100.00
1384,2,94,49,5840,235235,142346,235234,235235,235997,762,1.00,100.00
936,3,29,107,5840,153454,153454,235234,235235,235997,82543,108.32,100.00
566,3,15,17,5840,89574,89574,235414,235415,236177,146603,192.39,100.00
104,3,127,138,5840,16530,16530,235415,235416,236178,219648,288.25,100.00
816,3,91,123,17520,133152,133152,234351,234352,236574,103422,46.54,100.00
319,3,106,139,5840,44586,44586,235847,235848,236610,192024,252.00,100.00
1385,2,118,17,5840,236162,132473,236161,236162,236924,762,1.00,100.00
505,3,127,24,5840,79278,79278,236164,236165,236927,157649,206.89,100.00
1386,2,93,139,5840,236595,47572,236594,236595,237357,762,1.00,100.00
1387,2,127,39,5840,236915,80923,236914,236915,237677,762,1.00,100.00
1178,2,139,99,1368024,66749,66715,66748,66749,237801,171052,1.00,100.00
1388,2,43,139,5840,237342,82801,237341,237342,238105,763,1.00,100.00
1390,2,83,99,5840,237783,124651,237782,237783,238545,762,1.00,100.00
723,3,139,131,5840,115630,115630,237782,237783,238545,122915,161.31,100.00
1391,2,3,139,5840,238089,122682,238088,238089,238851,762,1.00,100.00
1389,2,127,79,11680,237666,83863,237665,237666,239158,1492,1.00,100.00
1232,2,39,5,1116904,100077,100043,100076,100077,239734,139657,1.00,100.00
1393,2,104,5,5840,239718,135410,239717,239718,240480,762,1.00,100.00
478,3,39,136,5840,74540,74540,239717,239718,240480,165940,217.77,100.00
755,3,39,76,5840,121800,121800,240464,240465,241227,119427,156.73,100.00
1394,2,39,46,5840,241212,148146,241211,241212,241974,762,1.00,100.00
1365,2,112,57,197104,218232,151101,218231,218232,242902,24670,1.00,100.00
1395,2,112,139,5840,242887,73014,242886,242887,243649,762,1.00,100.00
978,3,112,139,5840,160960,160960,243633,243634,244396,83436,109.50,100.00
301,3,129,47,1643960,41877,41877,41910,41911,247454,205577,1.00,100.00
1305,2,11,22,840960,142528,142494,142527,142528,247680,105152,1.00,100.00
320,3,79,47,5840,44595,44595,247431,247432,248194,203599,267.19,100.00
1396,2,129,87,5840,247432,113532,247431,247432,248194,762,1.00,100.00
380,3,3,47,5840,54225,54225,248178,248179,248941,194716,255.53,100.00
1397,2,129,99,5840,248179,132016,248178,248179,248941,762,1.00,100.00
300,3,52,61,1660024,41772,41772,41805,41806,249357,207585,1.00,100.00
405,3,141,47,5840,59907,59907,248925,248926,249688,189781,249.06,100.00
512,3,140,61,5840,80035,80035,249335,249336,250098,170063,223.18,100.00
1398,2,52,68,5840,249345,42643,249344,249345,250107,762,1.00,100.00
1399,2,97,47,5840,249673,122593,249672,249673,250435,762,1.00,100.00
1400,2,81,61,5840,250083,93142,250082,250083,250845,762,1.00,100.00
1401,2,52,75,5840,250102,45233,250101,250102,250864,762,1.00,100.00
867,3,132,61,5840,141965,141965,250829,250830,251592,109627,143.87,100.00
1402,2,52,90,5840,250860,83642,250859,250860,251622,762,1.00,100.00
595,3,52,118,5840,95113,95113,251618,251619,252381,157268,206.39,100.00
1205,2,28,48,1353424,83217,83182,83216,83217,252430,169213,1.00,100.00
1403,2,52,42,5840,252379,120057,252378,252379,253141,762,1.00,100.00
970,3,28,33,5840,159430,159430,252413,252414,253176,93746,123.03,100.00
1404,2,114,48,8760,252414,90121,252413,252414,253541,1127,1.00,100.00
1405,2,52,3,5840,253140,159525,253139,253140,253902,762,1.00,100.00
577,3,73,48,5840,92502,92502,253525,253526,254288,161786,212.32,100.00
1406,2,28,93,13144,253162,161570,253161,253162,254837,1675,1.00,100.00
588,3,55,48,5840,93791,93791,254272,254273,255035,161244,211.61,100.00
590,3,22,48,5840,94063,94063,255019,255020,255782,161719,212.23,100.00
1407,2,25,48,5840,255767,109946,255766,255767,256529,762,1.00,100.00
267,3,102,143,445304,37561,37561,202258,202259,257954,220393,3.96,100.00
107,3,102,10,5840,17046,17046,257938,257939,258701,241655,317.13,100.00
687,3,102,134,5840,108343,108343,258685,258686,259448,151105,198.30,100.00
695,3,102,0,5840,109542,109542,259432,259433,260195,150653,197.71,100.00
1408,2,102,126,5840,260180,158516,260179,260180,260942,762,1.00,100.00
365,3,0,52,1716960,51534,51534,51567,51568,266240,214706,1.00,100.00
372,3,32,52,5840,53240,53240,266209,266210,266972,213732,280.49,100.00
424,3,0,112,5840,63747,63747,266209,266210,266972,203225,266.70,100.00
1409,2,0,60,5840,266957,68072,266956,266957,267719,762,1.00,100.00
1286,2,105,72,1099384,130805,130771,130804,130805,268266,137461,1.00,100.00
1411,2,0,74,5840,267704,107548,267703,267704,268466,762,1.00,100.00
1412,2,57,72,5840,268251,136746,268250,268251,269013,762,1.00,100.00
1413,2,0,74,5840,268451,141939,268450,268451,269213,762,1.00,100.00
1414,2,0,135,5840,269198,149378,269197,269198,269960,762,1.00,100.00
914,3,46,72,8760,150170,150170,268997,268998,270125,119955,106.44,100.00
817,3,105,31,16064,133283,133283,268250,268251,270291,137008,67.19,100.00
823,3,105,24,5840,134672,134672,270275,270276,271038,136366,178.96,100.00
1379,2,101,44,353320,227342,133645,227341,227342,271539,44197,1.00,100.00
885,3,118,44,5840,144402,144402,271523,271524,272286,127884,167.83,100.00
1415,2,40,44,5840,272271,152209,272270,272271,273033,762,1.00,100.00
1123,2,65,6,1903840,37495,37461,37494,37495,275519,238024,1.00,100.00
212,3,117,54,1956400,31302,31302,31335,31336,275935,244633,1.00,100.00
311,3,65,43,5840,43651,43651,275502,275503,276265,232614,305.27,100.00
1416,2,54,6,5840,275507,56664,275506,275507,276269,762,1.00,100.00
415,3,117,135,5840,62199,62199,275914,275915,276677,214478,281.47,100.00
342,3,65,85,5840,47899,47899,276249,276250,277012,229113,300.67,100.00
299,3,63,54,16064,41655,41655,275914,275915,277955,236300,115.89,100.00
707,3,40,54,5840,111201,111201,277939,277940,278702,167501,219.82,100.00
1417,2,117,34,16064,276663,84867,276662,276663,278703,2040,1.00,100.00
1161,2,59,116,1800184,53648,53614,53647,53648,278713,225065,1.00,100.00
1419,2,17,54,5840,278687,116743,278686,278687,279449,762,1.00,100.00
1420,2,117,39,5840,278690,129019,278689,278690,279452,762,1.00,100.00
1421,2,59,16,5840,278695,63108,278694,278695,279457,762,1.00,100.00
534,3,9,116,5840,84520,84520,278694,278695,279457,194937,255.82,100.00
1350,2,44,67,864320,171713,160807,171712,171713,279785,108072,1.00,100.00
1056,2,48,28,2087800,18987,18953,18986,18987,280021,261034,1.00,100.00
1422,2,25,54,5840,279434,129828,279433,279434,280196,762,1.00,100.00
1423,2,59,108,5840,279442,76577,279441,279442,280204,762,1.00,100.00
552,3,29,116,5840,86809,86809,279441,279442,280204,193395,253.80,100.00
1425,2,138,28,5840,280004,81048,280003,280004,280766,762,1.00,100.00
1424,2,48,71,5840,280004,25613,280003,280004,280766,762,1.00,100.00
594,3,110,116,5840,94927,94927,280191,280192,280954,186027,244.13,100.00
1426,2,48,2,5840,280752,26144,280751,280752,281514,762,1.00,100.00
961,3,141,28,5840,157717,157717,280751,280752,281514,123797,162.46,100.00
1410,2,134,52,116800,266957,115655,266956,266957,281589,14632,1.00,100.00
614,3,56,116,5840,97045,97045,280942,280943,281705,184660,242.34,100.00
1427,2,48,13,5840,281501,39794,281500,281501,282263,762,1.00,100.00
367,3,134,28,5840,51608,51608,281573,281574,282336,230728,302.79,100.00
1428,2,64,52,5840,281574,143975,281573,281574,282336,762,1.00,100.00
700,3,59,83,18984,110287,110287,280188,280189,282594,172307,71.68,100.00
562,3,48,18,5840,88278,88278,282250,282251,283013,194735,255.56,100.00
740,3,59,122,5840,118415,118415,282578,282579,283341,164926,216.44,100.00
1429,2,25,116,13144,281690,117809,281689,281690,283365,1675,1.00,100.00
589,3,48,123,5840,93886,93886,283001,283002,283764,189878,249.18,100.00
924,3,143,116,5840,151970,151970,283349,283350,284112,132142,173.41,100.00
771,3,48,33,5840,125002,125002,283753,283754,284516,159514,209.34,100.00
928,3,87,116,5840,152787,152787,284096,284097,284859,132072,173.32,100.00
869,3,48,27,5840,142196,142196,284506,284507,285269,143073,187.76,100.00
1431,2,100,116,5840,284844,161855,284843,284844,285606,762,1.00,100.00
1432,2,48,134,5840,285261,149538,285260,285261,286023,762,1.00,100.00
1433,2,100,116,5840,285591,163282,285590,285591,286353,762,1.00,100.00
931,3,48,27,5840,152969,152969,286015,286016,286778,133809,175.60,100.00
1418,2,65,88,78840,276997,69996,276996,276997,286884,9887,1.00,100.00
1434,2,65,2,5840,286869,128055,286868,286869,287631,762,1.00,100.00
790,3,126,82,1273120,128916,128916,128949,128950,288127,159211,1.00,100.00
1435,2,65,16,5840,287616,131475,287615,287616,288378,762,1.00,100.00
455,3,116,117,1803104,69856,69856,69889,69890,295324,225468,1.00,100.00
1285,2,4,19,1319840,130743,130709,130742,130743,295759,165016,1.00,100.00
1436,2,30,117,5840,295306,105237,295305,295306,296068,762,1.00,100.00
1437,2,116,140,5840,295306,86949,295305,295306,296068,762,1.00,100.00
322,3,91,143,308064,44657,44657,257938,257939,296480,251823,6.53,100.00
1438,2,116,27,5840,296053,121881,296052,296053,296815,762,1.00,100.00
828,3,126,117,5840,135613,135613,296052,296053,296815,161202,211.55,100.00
1439,2,133,143,5840,296464,152897,296463,296464,297226,762,1.00,100.00
184,3,56,19,13144,26087,26087,295747,295748,297423,271336,162.09,100.00
941,3,116,64,5840,155536,155536,296799,296800,297562,142026,186.39,100.00
918,3,2,117,13144,151047,151047,296799,296800,298475,147428,88.07,100.00
393,3,62,142,1930120,57284,57284,57317,57318,298642,241358,1.00,100.00
1163,2,128,32,1947640,55513,55479,55512,55513,299009,243496,1.00,100.00
922,3,67,117,5840,151435,151435,298459,298460,299222,147787,193.95,100.00
395,3,62,109,5840,57990,57990,298619,298620,299382,241392,316.79,100.00
188,3,56,142,5840,26633,26633,298625,298626,299388,272755,357.95,100.00
1440,2,125,19,16064,297415,132434,297414,297415,299455,2040,1.00,100.00
962,3,100,117,5840,157778,157778,299206,299207,299969,142191,186.60,100.00
457,3,62,9,5840,69964,69964,299366,299367,300129,230165,302.05,100.00
1442,2,52,142,5840,299373,79257,299372,299373,300135,762,1.00,100.00
1443,2,62,66,5840,300114,102865,300113,300114,300876,762,1.00,100.00
1444,2,129,142,5840,300120,87199,300119,300120,300882,762,1.00,100.00
539,3,29,32,17520,85315,85315,298992,298993,301215,215900,97.16,100.00
1441,2,128,14,18984,298993,47196,298992,298993,301398,2405,1.00,100.00
809,3,62,33,5840,131736,131736,300860,300861,301623,169887,222.95,100.00
1445,2,82,142,5840,300867,107317,300866,300867,301629,762,1.00,100.00
1446,2,128,40,5840,301383,49116,301382,301383,302145,762,1.00,100.00
975,3,62,72,5840,160742,160742,301607,301608,302370,141628,185.86,100.00
1447,2,23,142,8760,301614,163147,301613,301614,302741,1127,1.00,100.00
1448,2,128,84,13144,302130,101098,302129,302130,303805,1675,1.00,100.00
444,3,72,20,1896544,67767,67767,67800,67801,304915,237148,1.00,100.00
952,3,117,20,5840,156745,156745,304894,304895,305657,148912,195.42,100.00
1191,2,13,106,1864424,72736,72702,72735,72736,305827,233091,1.00,100.00
406,3,99,125,1968080,60287,60287,60320,60321,306382,246095,1.00,100.00
1450,2,94,20,5840,305642,157842,305641,305642,306404,762,1.00,100.00
1451,2,13,2,5840,305811,92690,305810,305811,306573,762,1.00,100.00
835,3,79,106,5840,136537,136537,305810,305811,306573,170036,223.14,100.00
1452,2,99,54,5840,306359,61873,306358,306359,307121,762,1.00,100.00
972,3,87,20,5840,159542,159542,306388,306389,307151,147609,193.71,100.00
1343,2,80,113,1170920,160841,160807,160840,160841,307239,146398,1.00,100.00
682,3,99,39,5840,107344,107344,307105,307106,307868,200524,263.15,100.00
1267,2,1,120,1613304,116526,116492,116525,116526,318224,201698,1.00,100.00
675,3,1,60,5840,106493,106493,318205,318206,318968,212475,278.84,100.00
1454,2,29,120,5840,318206,99476,318205,318206,318968,762,1.00,100.00
1455,2,6,120,5840,318953,130428,318952,318953,319715,762,1.00,100.00
929,3,65,120,5840,152817,152817,319699,319700,320462,167645,220.01,100.00
998,3,103,120,5840,163564,163564,320446,320447,321209,157645,206.88,100.00
450,3,123,92,2016264,69109,69109,69142,69143,321222,252113,1.00,100.00
426,3,56,92,5840,64770,64770,321207,321208,321970,257200,337.53,100.00
1392,2,127,11,662840,239148,131521,239147,239148,322035,82887,1.00,100.00
532,3,115,92,5840,83896,83896,321954,321955,322717,238821,313.41,100.00
1456,2,127,55,5840,322026,156802,322025,322026,322788,762,1.00,100.00
749,3,137,26,1627904,120429,120429,120462,120463,323989,203560,1.00,100.00
1457,2,137,57,5840,323968,65123,323967,323968,324730,762,1.00,100.00
1458,2,137,46,5840,324715,136376,324714,324715,325477,762,1.00,100.00
615,3,124,110,1833760,97197,97197,97230,97231,326495,229298,1.00,100.00
868,3,124,43,5840,142175,142175,326475,326476,327238,185063,242.86,100.00
1459,2,17,110,5840,326476,156180,326475,326476,327238,762,1.00,100.00
433,3,31,82,362080,65846,65846,288111,288112,333405,267559,5.91,100.00
1460,2,28,82,5840,333389,120958,333388,333389,334151,762,1.00,100.00
1461,2,31,125,5840,333389,83834,333388,333389,334151,762,1.00,100.00
774,3,70,69,1489200,125624,125624,156566,156567,342753,217129,1.17,100.00
702,3,138,69,5840,110484,110484,342733,342734,343496,233012,305.79,100.00
1462,2,70,117,5840,342734,96989,342733,342734,343497,763,1.00,100.00
704,3,117,69,5840,110578,110578,343480,343481,344243,233665,306.65,100.00
1463,2,70,139,5840,343481,139448,343480,343481,344243,762,1.00,100.00
1233,2,37,21,1952024,101261,101227,101260,101261,345311,244050,1.00,100.00
1464,2,45,69,8760,344228,161845,344227,344228,345355,1127,1.00,100.00
1465,2,37,17,5840,345291,74951,345290,345291,346053,762,1.00,100.00
1466,2,119,21,5840,345291,117014,345290,345291,346053,762,1.00,100.00
862,3,31,21,5840,140691,140691,346037,346038,346800,206109,270.48,100.00
789,3,37,71,5840,128801,128801,346037,346038,346800,217999,286.09,100.00
456,3,14,6,569400,69954,69954,276253,276254,347462,277508,3.90,100.00
1467,2,37,87,5840,346785,156539,346784,346785,347547,762,1.00,100.00
475,3,41,6,5840,73972,73972,347445,347446,348208,274236,359.89,100.00
960,3,37,131,5840,157586,157586,347531,347532,348294,190708,250.27,100.00
829,3,69,48,886224,135873,135873,256516,256517,367336,231463,2.09,100.00
524,3,65,48,5840,83255,83255,367311,367312,368074,284819,373.78,100.00
1468,2,138,48,5840,368059,158747,368058,368059,368821,762,1.00,100.00
1469,2,56,48,13144,368814,163531,368813,368814,370489,1675,1.00,100.00
1430,2,59,68,728544,283326,155111,283325,283326,374426,91100,1.00,100.00
1310,2,61,121,1940344,144293,144257,144292,144293,386872,242579,1.00,100.00
683,3,13,121,5840,107446,107446,386852,386853,387615,280169,367.68,100.00
1470,2,29,121,5840,387600,116748,387599,387600,388362,762,1.00,100.00
920,3,140,121,5840,151101,151101,388346,388347,389109,238008,312.35,100.00
1313,2,131,56,1946184,145979,79401,145978,145979,389298,243319,1.00,100.00
802,3,43,47,1112520,130798,130798,250419,250420,389517,258719,1.86,100.00
1471,2,89,56,5840,389274,97559,389273,389274,390036,762,1.00,100.00
824,3,42,47,5840,134774,134774,389501,389502,390264,255490,335.29,100.00
1472,2,59,56,5840,390021,108718,390020,390021,390783,762,1.00,100.00
985,3,94,47,5840,162023,162023,390248,390249,391011,228988,300.51,100.00
767,3,102,56,5840,124562,124562,390767,390768,391530,266968,350.35,100.00
1324,2,108,127,2011880,151333,151299,151332,151333,402861,251528,1.00,100.00
734,3,108,110,5840,117707,117707,402838,402839,403601,285894,375.19,100.00
1474,2,139,127,5840,402839,92610,402838,402839,403601,762,1.00,100.00
1475,2,28,127,5840,403586,121143,403585,403586,404348,762,1.00,100.00
1476,2,108,72,7304,403586,155844,403585,403586,404531,945,1.00,100.00
945,3,108,78,5840,155994,155994,404515,404516,405278,249284,327.14,100.00
1477,2,108,112,5840,405263,156357,405262,405263,406025,762,1.00,100.00
1366,2,78,141,1572424,218796,59163,218795,218796,415383,196587,1.00,100.00
348,3,78,16,5840,49620,49620,415365,415366,416128,366508,480.98,100.00
979,3,78,11,5840,161009,161009,416112,416113,416875,255866,335.78,100.00
561,3,131,106,283240,88150,88150,389273,389274,424711,336561,9.50,100.00
837,3,131,102,5840,136734,136734,424695,424696,425458,288724,378.90,100.00
955,3,131,27,5840,157258,157258,425442,425443,426205,268947,352.95,100.00
1453,2,99,118,953384,307853,121282,307852,307853,427058,119205,1.00,100.00
1479,2,99,69,5840,427043,101736,427042,427043,427805,762,1.00,100.00
1473,2,142,56,451144,391515,149320,391514,391515,447940,56425,1.00,100.00
609,3,57,6,902280,96525,96525,348192,348193,461010,364485,3.23,100.00
1481,2,86,6,8760,460995,112265,460994,460995,462122,1127,1.00,100.00
714,3,109,6,5840,113122,113122,462106,462107,462869,349747,458.99,100.00
389,3,24,8,1982680,56971,56971,218948,218949,466816,409845,1.65,100.00
276,3,80,8,5840,38549,38549,466800,466801,467563,429014,563.01,100.00
1482,2,66,8,5840,467548,82950,467547,467548,468310,762,1.00,100.00
1483,2,110,8,5840,468295,153444,468294,468295,469057,762,1.00,100.00
926,3,105,79,1589944,152331,152331,271022,271023,469799,317468,1.60,100.00
492,3,105,92,5840,77580,77580,469782,469783,470545,392965,515.70,100.00
226,3,123,41,1327144,32309,32309,321200,321201,487127,454818,2.74,100.00
1484,2,127,41,5840,487111,150401,487110,487111,487873,762,1.00,100.00
490,3,123,56,5840,77029,77029,487110,487111,487873,410844,539.17,100.00
1485,2,123,76,5840,487858,95559,487857,487858,488620,762,1.00,100.00
692,3,123,131,5840,109174,109174,488604,488605,489367,380193,498.94,100.00
1486,2,123,22,109504,489352,113784,489351,489352,503072,13720,1.00,100.00
748,3,123,84,5840,120382,120382,503056,503057,503819,383437,503.20,100.00
1478,2,108,38,804464,406010,162648,406009,406010,506600,100590,1.00,100.00
991,3,108,140,5840,162939,162939,506584,506585,507347,344408,451.98,100.00
1449,2,128,34,1665864,303790,153026,303789,303790,512055,208265,1.00,100.00
572,3,128,121,5840,90887,90887,512039,512040,512802,421915,553.69,100.00
587,3,130,32,1700904,93550,93550,301199,301200,513845,420295,1.98,100.00
638,3,52,32,5840,100938,100938,513829,513830,514592,413654,542.85,100.00
1488,2,75,32,5840,514577,146392,514576,514577,515339,762,1.00,100.00
1487,2,123,20,281784,503804,124805,503803,503804,539059,35255,1.00,100.00
878,3,123,134,5840,143358,143358,539043,539044,539806,396448,520.27,100.00
